DNI,APE,TEMP_AMB,VEL_VIENTO,SMR,POTENCIA
926.59314,1.885121061,27.721,2.7242,1.112761774,1050.6979,3
912.5,1.886760169,30.925,6.1536,1.112790908,1068.9275,4
956.12745,1.890696224,31.002,7.7517,1.112894675,1067.9147,4
994.97549,1.876791148,37.368,7.5064,1.112904783,1112.3203,4
962.13236,1.888550169,30.465,0.0504,1.113005643,1075.082,4
954.77941,1.886018166,30.564,4.6081,1.113020985,1069.7065,3
920.46569,1.893997344,34.481,6.7591,1.113046215,1046.1015,3
972.18138,1.887883766,27.923,2.1379,1.113055446,1085.7549,4
964.09314,1.886704348,31.03,1.044,1.113071665,1072.4332,3
938.60294,1.888408303,30.427,0.0345,1.113079062,1065.4997,4
959.43628,1.889393052,31.062,0.9258,1.113096633,1068.538,4
934.55883,1.880728827,33.424,11.9344,1.113189515,1090.507,3
964.09314,1.885344155,29.852,4.6754,1.113204749,1073.9912,3
911.76471,1.885587386,34.569,2.7861,1.113221726,1027.716,3
936.64216,1.884866642,35.757,11.658,1.113282304,1060.5138,3
935.29412,1.888540552,29.715,4.624,1.113283655,1068.9275,4
931.25,1.882383846,32.788,2.1341,1.113317663,1070.2519,3
946.69118,1.892451508,32.739,2.872,1.113394509,1052.3338,4
925.85785,1.880929175,32.399,4.1154,1.113399867,1058.8778,3
961.39706,1.885051531,31.298,7.4035,1.113403486,1077.5749,3
974.14216,1.882054944,33.659,4.7077,1.11344488,1076.1726,3
926.59314,1.887308217,29.413,0.7478,1.113453831,1047.0364,3
932.59804,1.880269846,35.368,6.0512,1.113470534,1060.7475,3
939.33824,1.884715942,32.711,9.0213,1.113485718,1083.2619,4
938.60294,1.888409509,35.67,4.9607,1.113487277,1051.8664,3
962.7451,1.885042634,30.389,6.3671,1.113553876,1072.1995,3
906.37255,1.893434784,32.125,13.701,1.113558091,1043.7644,3
915.80883,1.8830199,35.478,6.9984,1.113582886,1046.0236,3
951.34804,1.87714856,33.785,11.811,1.113732522,1069.4728,4
936.64216,1.889980899,34.552,3.9812,1.113735595,1064.0974,3
961.39706,1.887690295,30.246,3.3571,1.113754911,1077.4191,4
935.90687,1.89008318,29.375,4.1225,1.113788974,1065.4997,4
917.15687,1.885919947,35.763,10.177,1.113866155,1053.7362,3
949.38726,1.883153381,29.375,6.8451,1.113893488,1067.0578,3
954.77941,1.884870076,30,5.0734,1.113896639,1066.3567,3
953.43138,1.890998262,28.646,11.877,1.11395524,1068.3043,4
937.9902,1.887322055,27.617,3.3483,1.114018289,1059.1894,3
954.77941,1.886559365,29.55,6.5713,1.114026542,1060.7475,3
931.86275,1.890962568,26.724,2.485,1.114037871,1069.6286,4
956.12745,1.88981114,30.865,2.4078,1.114058761,1067.2915,4
957.35294,1.888340062,27.606,5.2355,1.114129582,1085.5211,4
923.16177,1.886345016,28.707,1.666,1.114171278,1046.9585,3
924.50981,1.889720665,33.506,13.033,1.114221449,1060.9033,3
928.55392,1.889827545,27.704,6.1722,1.114229817,1070.4077,4
911.76471,1.884491699,32.279,0.0361,1.114260856,1053.3466,3
952.08334,1.881022601,33.117,10.0626,1.114292072,1070.8751,3
929.90196,1.884830416,29.583,5.4479,1.114306058,1054.4372,3
901.10294,1.88766879,32.202,14.315,1.114312791,1040.726,3
939.33824,1.890743578,28.762,5.4485,1.114335769,1067.3694,4
918.5049,1.883613447,30.011,2.3186,1.114365033,1047.8154,3
934.55883,1.891260427,29.507,6.1136,1.114389695,1062.1498,4
942.03432,1.881506348,32.958,9.3667,1.114454799,1060.7475,3
950.7353,1.895226866,28.57,4.3398,1.114532347,1063.9416,4
911.15196,1.886917706,29.298,6.1969,1.114549824,1045.0887,3
953.43138,1.890846998,32.185,2.7784,1.114599621,1069.3949,4
908.45588,1.891400664,33.341,8.6244,1.114615729,1051.4769,3
929.28922,1.89114763,26.373,2.5074,1.114666685,1066.902,4
913.84804,1.884192251,29.698,6.135,1.114693541,1075.7831,3
932.59804,1.890354569,29.945,4.6377,1.11472544,1065.5776,4
956.12745,1.891979987,28.805,10.6746,1.114899227,1072.589,4
950,1.885132349,29.934,8.5806,1.114903203,1064.5649,3
962.7451,1.886264949,28.427,5.7419,1.114922973,1073.0565,3
905.02451,1.88304653,30.35,3.621,1.11502204,1067.3694,3
919.85294,1.889361389,32.229,8.0199,1.115030028,1047.1921,3
952.69608,1.889449031,23.135,3.65,1.115034208,1088.092,4
929.28922,1.89027057,28.307,11.7597,1.115065067,1066.8241,4
982.23039,1.878992464,37.012,7.9471,1.115085245,1104.452,4
901.10294,1.887808852,31.21,3.5777,1.115094562,1034.7274,3
903.06373,1.882451321,35.281,2.6142,1.115117702,1037.4541,3
979.53432,1.876597841,37.609,7.2617,1.115181211,1110.061,4
905.02451,1.888515903,32.07,10.677,1.115185898,1035.3507,3
925.2451,1.887805758,29.665,4.5063,1.115198645,1047.3479,3
996.32353,1.877974617,36.415,10.699,1.115369413,1116.7608,4
926.59314,1.892712274,27.233,5.2432,1.115388698,1058.4883,4
907.10785,1.887193454,31.665,6.9151,1.115430548,1033.1694,3
954.04412,1.890742029,31.49,0.0394,1.115455228,1067.8368,4
933.94608,1.890050636,27.677,12.611,1.115493126,1064.487,4
941.29902,1.888367055,31.55,0.8015,1.115517573,1063.0846,4
939.33824,1.878290558,33.708,10.365,1.115521473,1063.63,3
901.10294,1.885275261,32.153,4.1586,1.115595383,1041.7388,3
913.11275,1.888440294,30.498,6.7257,1.115606236,1064.3312,4
926.59314,1.884753273,35.933,13.931,1.11562213,1062.6173,3
997.67157,1.876013381,36.557,14.824,1.115640033,1113.2552,4
965.44118,1.88806267,23.601,11.0562,1.115642347,1113.411,4
919.11765,1.884360482,35.741,6.2615,1.11564823,1051.1653,3
919.11765,1.889758269,33.55,12.255,1.1156747,1058.4883,3
917.15687,1.888581157,30.843,7.6739,1.115687753,1066.7462,4
905.75981,1.882888271,34.169,7.5508,1.115694709,1031.2997,3
910.41667,1.880785615,39.444,0.1571,1.115694977,1032.8577,3
938.60294,1.891784071,28.74,12.507,1.115706183,1063.5521,4
964.09314,1.887433898,23.535,6.5472,1.115731019,1106.2438,4
910.41667,1.893538691,30.317,17.892,1.115814864,1052.8792,3
921.81373,1.891092169,32.739,12.107,1.115826178,1056.3848,3
936.64216,1.888641262,28.707,2.2906,1.115871139,1051.7106,3
937.9902,1.891400155,27.545,4.5594,1.115943484,1073.2123,4
922.54902,1.891350206,32.503,4.1728,1.115987469,1060.7475,3
960.04902,1.886020931,30.274,3.4776,1.115999814,1069.3171,3
952.08334,1.895995884,31.123,1.8855,1.116013848,1056.5407,4
913.11275,1.887526589,32.722,3.8975,1.116047973,1040.1029,3
911.76471,1.8900637,32.596,5.2525,1.116093423,1041.6609,3
966.17647,1.888089967,28.493,2.2923,1.11610966,1082.6387,4
903.06373,1.88631164,34.579,9.5069,1.116126554,1021.3278,3
906.37255,1.893990927,34.81,6.654,1.116155287,1036.675,3
949.38726,1.873362953,28.049,7.2562,1.116244662,1059.8127,4
966.78922,1.889190184,23.513,2.1127,1.116253771,1102.1927,4
984.92647,1.879423667,36.415,6.4339,1.116265206,1103.2833,4
931.25,1.887837638,32.29,13.268,1.116281031,1059.0336,3
938.60294,1.886046438,32.328,10.4513,1.116340768,1085.2095,4
931.25,1.887701712,23.157,0.046,1.116342852,1085.9107,4
950.7353,1.894954813,28.608,1.3408,1.11636444,1058.8778,4
938.60294,1.890962705,28.614,4.6338,1.116398416,1073.9133,4
948.03922,1.89445146,31.468,6.9759,1.116432252,1054.0477,4
903.67647,1.893310492,34.64,3.8099,1.116526232,1037.1425,3
929.90196,1.892195441,26.921,1.1201,1.116526437,1061.7603,4
941.29902,1.892228969,27.31,3.4984,1.116559718,1067.7589,4
920.46569,1.888923592,32.591,14.934,1.116589401,1054.7489,3
917.15687,1.889290041,30.52,4.5741,1.116627895,1072.2774,3
915.19608,1.887278381,31.479,8.2143,1.116656205,1028.6509,3
925.2451,1.885772513,35.325,9.5934,1.116675673,1060.5138,3
912.5,1.881402486,38.601,2.2769,1.116719372,1042.7515,3
935.29412,1.891070865,27.786,4.3382,1.116801775,1064.3312,4
962.7451,1.891331943,28.515,8.3972,1.116830878,1071.8878,4
966.78922,1.885078522,31.073,3.3467,1.116831287,1072.9785,3
905.75981,1.88698954,30.821,0.0449,1.116832001,1033.9483,3
955.39216,1.890598025,31.221,1.1043,1.116845492,1068.7717,4
913.11275,1.883591539,33.971,8.6227,1.116862121,1040.025,3
937.2549,1.890275541,29.255,4.8884,1.116964755,1067.6031,4
920.46569,1.890443067,32.262,2.2047,1.117149168,1049.4513,3
919.85294,1.887361389,29.753,2.231,1.117198346,1053.4245,3
933.21079,1.887742143,28.214,0.0476,1.117218661,1051.1653,3
945.95588,1.891575105,29.14,1.0572,1.117248095,1070.3298,4
931.86275,1.890832895,27.743,2.0454,1.117261685,1068.4601,4
936.64216,1.891427276,27.967,1.2992,1.117290391,1070.096,4
931.25,1.889744391,34.705,8.2707,1.117316163,1054.7489,3
994.36275,1.876176867,37.05,15.63,1.117318828,1111.1518,4
939.95098,1.89148005,28.405,4.9284,1.117325153,1067.2136,4
929.90196,1.889524809,34.903,4.8868,1.117325213,1057.6314,3
956.12745,1.878457695,33.873,16.906,1.1173666,1079.4446,4
958.70098,1.881718414,33.095,6.9316,1.117397488,1071.732,3
953.43138,1.897334572,29.819,0.0389,1.117446809,1060.6696,4
915.80883,1.886614999,31.895,3.0615,1.117493598,1043.9981,3
947.30392,1.880767314,33.791,14.764,1.117512644,1100.2451,3
934.55883,1.888843525,29.189,3.4956,1.117591509,1057.8651,3
909.06863,1.884916811,34.985,10.573,1.117615875,1040.6481,3
931.86275,1.891883145,27.6,3.0188,1.117664736,1061.9161,4
930.51471,1.886578764,35.094,7.957,1.117673646,1068.538,3
903.06373,1.887960533,34.004,10.0544,1.117766388,1047.4258,3
924.50981,1.890378864,32.481,6.5719,1.117775642,1053.814,3
937.2549,1.881498456,35.231,8.862,1.117794464,1064.8765,3
923.89706,1.89359045,30.202,19.262,1.117805095,1062.8509,3
945.95588,1.881010587,32.952,10.168,1.117847729,1071.732,3
931.86275,1.888132946,29.123,0.0498,1.117871593,1050.8537,3
933.94608,1.888116668,23.234,7.6285,1.117903868,1095.2592,4
946.69118,1.882302446,32.903,11.422,1.117980605,1065.8113,3
927.20588,1.888709857,32.361,3.4715,1.117986136,1055.6059,3
947.30392,1.88270524,32.98,9.8496,1.117986664,1063.1625,3
956.12745,1.895574192,28.707,0.0515,1.118021806,1064.0974,4
950.7353,1.88596304,30.06,3.4387,1.118025381,1060.1243,3
908.45588,1.885004969,32.07,0.0537,1.118063319,1043.219,3
972.79412,1.881589919,33.944,7.9504,1.118104621,1072.589,3
966.78922,1.88180976,33.55,15.169,1.118146572,1095.5709,4
939.95098,1.891017472,28.772,2.5594,1.118146736,1075.1599,4
911.76471,1.888295588,31.347,7.6526,1.118148069,1038.4668,3
970.09804,1.887864736,22.976,4.1783,1.118162229,1115.2807,4
924.50981,1.880716156,25.299,3.7913,1.118184544,1061.994,4
938.60294,1.886224719,32.317,5.9861,1.118192151,1085.9107,4
951.34804,1.885995127,29.791,2.4664,1.118208733,1066.5125,3
935.29412,1.890605488,34.842,12.282,1.11822427,1054.671,3
957.35294,1.896284256,28.608,5.5048,1.118246767,1063.63,4
925.85785,1.882655927,32.525,7.2743,1.118263793,1060.2801,3
900.36765,1.886934561,34.048,9.6624,1.11826865,1046.0236,3
993.01471,1.878306381,36.595,17.426,1.118309479,1110.9959,4
952.08334,1.896570697,29.079,3.1808,1.118451155,1066.1229,4
943.25981,1.887046152,32.12,9.3394,1.118490982,1084.9758,4
946.69118,1.894548692,31.676,2.6361,1.118528386,1059.579,4
930.51471,1.888035028,30.219,1.7875,1.118566801,1048.2828,3
966.17647,1.881223553,33.637,8.9583,1.118568436,1103.2833,4
913.84804,1.884476202,35.346,7.2316,1.118573253,1046.3352,3
952.69608,1.874269769,27.912,5.5426,1.118608403,1064.9543,4
944.60785,1.889384305,29.808,6.0249,1.118650478,1065.6555,4
917.15687,1.888804194,32.328,4.088,1.118650726,1070.8751,4
919.85294,1.883832427,34.952,6.031,1.118659159,1048.8282,3
934.55883,1.883014115,33.117,4.9891,1.11866107,1072.3553,3
905.02451,1.888564449,33.993,7.2644,1.118679102,1051.2432,3
993.01471,1.878368219,36.678,5.9987,1.118680136,1116.8387,4
984.92647,1.880802889,35.39,4.6278,1.11870576,1102.5823,4
942.64706,1.889899091,30.175,6.9622,1.118761692,1073.6797,4
945.34314,1.881962368,34.842,8.8789,1.118820022,1068.7717,3
990.31863,1.879096576,35.96,16.922,1.11886652,1109.0483,4
941.29902,1.886787463,32.531,5.6603,1.118881413,1079.6004,4
945.95588,1.879983759,33.632,15.63,1.118882533,1067.4473,3
932.59804,1.88597125,29.622,1.2603,1.118882707,1054.671,3
956.7402,1.894815889,30.849,3.0582,1.1189371,1051.399,4
919.11765,1.893899928,30.4,3.7847,1.118955513,1049.9967,3
958.08824,1.886231553,30.547,4.5922,1.119026949,1067.6031,3
935.90687,1.892795282,26.948,5.1183,1.11921798,1068.3822,4
996.32353,1.880857064,34.322,13.416,1.119221567,1119.3317,4
942.03432,1.883655425,32.772,5.4802,1.119300797,1072.6669,3
995.71079,1.879212566,35.39,7.9614,1.119301833,1113.4889,4
919.11765,1.888323491,30.394,5.9516,1.119320193,1048.2049,3
968.13726,1.881646763,33.626,15.104,1.119383206,1100.1672,4
927.20588,1.885954127,27.973,1.7585,1.119424508,1051.0095,3
904.41177,1.892981061,35.56,0.0673,1.119444022,1034.1821,3
940.68628,1.887432721,30.564,7.7123,1.119488648,1086.9235,4
913.11275,1.890312746,33.462,4.8446,1.119503905,1041.8167,3
927.94118,1.890241565,34.722,5.0056,1.11952829,1048.127,3
943.25981,1.891392602,28.033,3.6785,1.119584745,1066.045,4
913.11275,1.889182189,30.827,9.2561,1.119590819,1039.0901,3
916.42157,1.885245952,34.777,15.115,1.119600134,1051.2432,3
958.08824,1.889133815,24.105,6.6359,1.119610535,1099.9335,4
948.03922,1.887468449,31.78,8.2422,1.119662016,1082.8724,4
942.64706,1.886517039,32.103,6.8478,1.119678243,1081.7038,4
942.64706,1.887209768,30.361,6.2138,1.119680434,1091.2861,4
921.20098,1.893516135,30.109,7.2059,1.119698904,1066.1229,3
936.64216,1.891361356,27.562,3.252,1.119755836,1066.045,4
952.69608,1.889409064,23.656,3.6681,1.119811408,1091.6756,4
967.52451,1.88846079,29.616,2.1538,1.119905064,1073.2123,3
954.77941,1.878377655,36.398,8.6271,1.119932445,1069.3171,3
976.83824,1.881463204,34.371,4.4969,1.12003774,1103.7508,4
909.06863,1.886285022,31.479,1.9468,1.120050394,1088.2478,3
911.76471,1.887343282,34.541,3.4611,1.12007272,1028.2614,3
954.04412,1.895091349,31.391,7.8623,1.120081748,1058.0988,4
903.06373,1.893508267,35.182,6.3178,1.120106632,1035.5065,3
990.31863,1.880930578,34.892,8.0232,1.12018269,1113.2552,4
928.55392,1.890389569,32.437,8.2242,1.12018625,1057.5535,3
919.11765,1.88766973,34.777,8.493,1.120311995,1062.2277,3
922.54902,1.887747723,34.892,11.025,1.120323474,1054.4372,3
985.53922,1.881947502,34.289,8.8286,1.120429636,1102.6602,4
958.70098,1.891779202,29.167,12.173,1.120430891,1072.4332,4
913.11275,1.888818534,32.837,3.0363,1.12043306,1044.076,3
956.7402,1.882759815,33.911,11.7411,1.120445781,1091.364,4
944.60785,1.890923498,29.046,0.0526,1.120528718,1078.1203,4
924.50981,1.888652296,34.196,11.718,1.120535966,1061.137,3
925.85785,1.893886557,29.994,9.0957,1.12075007,1065.8113,3
948.65196,1.888130935,31.818,9.1499,1.120764685,1078.9772,4
928.55392,1.885614939,33.571,1.2433,1.120777867,1061.0591,3
959.43628,1.89835133,29.956,4.1378,1.120785885,1064.7986,4
926.59314,1.893934065,30.438,15.778,1.120840669,1066.045,3
927.20588,1.889163319,31.566,6.141,1.120883352,1075.861,4
919.11765,1.885101968,35.155,3.6308,1.120893086,1052.4117,3
904.41177,1.888634113,31.008,3.9927,1.120896936,1025.5347,3
920.46569,1.889656247,31.166,6.9869,1.120936621,1044.7772,3
935.90687,1.891474028,27.233,6.4744,1.120978944,1069.3949,4
930.51471,1.883300314,32.624,3.4589,1.12105184,1061.4487,3
966.78922,1.889100557,30.049,2.8578,1.121059183,1069.3949,3
960.78432,1.897238618,30.263,2.3717,1.121140023,1067.3694,4
955.39216,1.89703143,29.682,1.788,1.121178041,1062.3836,4
955.39216,1.882718782,33.922,13.175,1.121191429,1092.8442,4
964.09314,1.874054815,28.027,9.4094,1.121216042,1076.8737,4
919.85294,1.888468046,35.023,10.14,1.121226149,1049.8409,3
955.39216,1.884173934,32.437,8.3451,1.12124051,1065.9671,4
966.78922,1.886460747,30.608,0.0443,1.121283859,1069.7065,3
954.77941,1.896562998,30.23,4.3322,1.121290512,1058.4883,4
923.16177,1.894174691,30.268,14.863,1.121291189,1062.1498,3
924.50981,1.894164826,30.487,8.3139,1.121355769,1065.0322,3
921.81373,1.889207316,31.04,4.3557,1.121403389,1073.446,4
958.08824,1.891738666,29.145,10.316,1.121450711,1066.2788,4
942.03432,1.891362361,27.901,3.9435,1.121459337,1069.3949,4
948.03922,1.88261843,34.947,9.3771,1.121501459,1070.7193,3
916.42157,1.887969033,33.939,6.8401,1.121578327,1036.5192,3
917.76961,1.886213131,34.711,8.8598,1.121629125,1044.3876,3
935.90687,1.890532306,32.246,15.936,1.121655355,1056.5407,3
925.2451,1.886119576,34.859,4.8057,1.121657167,1056.8523,3
917.15687,1.889966029,31.983,8.9074,1.121671233,1052.4896,3
947.30392,1.890963506,27.814,0.0411,1.121743841,1055.9953,3
946.69118,1.888384695,31.309,8.3753,1.121771085,1079.2109,4
941.29902,1.893125847,31.062,9.5501,1.121788468,1061.7603,3
930.51471,1.888166452,29.496,1.8527,1.121829133,1049.3734,3
931.25,1.88747665,29.244,4.4241,1.121908976,1053.814,3
939.33824,1.893548343,32.081,1.2871,1.122020016,1054.3593,4
966.17647,1.8887844,30.076,4.8424,1.12203748,1067.2136,3
927.94118,1.885602087,34.886,7.7062,1.122051311,1059.0336,3
933.94608,1.887723576,34.218,7.9723,1.122053064,1068.6159,3
917.76961,1.882725729,39.389,2.946,1.122099858,1043.1411,3
921.20098,1.883611002,38.447,3.5175,1.122112719,1046.1015,3
939.33824,1.888563662,30.202,1.4382,1.122134954,1060.5917,3
917.15687,1.890555378,31.649,11.581,1.122205536,1046.6469,3
939.33824,1.88767066,30.799,6.2806,1.122212931,1082.6387,4
929.90196,1.885365418,34.322,8.0397,1.122216351,1053.2687,3
921.81373,1.888417616,34.267,12.748,1.122235026,1056.3069,3
917.76961,1.884492702,35.122,8.6265,1.122251553,1049.6851,3
928.55392,1.884483439,33.511,1.9386,1.122258107,1061.2928,3
939.33824,1.891886914,31.583,12.693,1.122269892,1060.6696,3
949.38726,1.887308021,31.769,1.9156,1.122313067,1089.4942,4
956.7402,1.882403895,32.93,16.386,1.122389823,1076.64,3
908.45588,1.88974371,32.339,6.4887,1.122403069,1050.3862,3
920.46569,1.890585246,30.964,9.0946,1.12246034,1037.532,3
930.51471,1.889534917,27.562,11.713,1.122482367,1062.4615,4
909.06863,1.887729757,32.569,3.1354,1.122531195,1037.8437,3
950,1.890481184,27.967,4.7094,1.122585464,1065.6555,3
958.70098,1.898096686,29.802,2.1193,1.122585888,1062.3057,4
958.70098,1.896349261,31.599,1.6096,1.122603926,1059.4232,4
956.7402,1.880871617,33.539,5.1747,1.122632977,1072.2774,3
928.55392,1.884323957,33.473,5.103,1.122636167,1067.4473,3
923.89706,1.88181841,25.639,6.3337,1.122677304,1063.8637,4
915.80883,1.883877455,34.569,4.9557,1.122718204,1033.5589,3
930.51471,1.893028703,31.161,13.175,1.122739433,1065.7334,3
952.08334,1.889397448,28.882,7.7856,1.122799566,1067.3694,3
931.25,1.88882892,30.153,8.096,1.122843725,1055.6059,3
913.11275,1.89688259,25.863,10.7989,1.122936032,1039.0901,4
918.5049,1.887994796,33.939,4.913,1.12301317,1055.9175,3
960.78432,1.896847776,30.975,3.9292,1.123108831,1065.266,4
958.70098,1.878449212,36.36,9.7368,1.123144578,1070.096,3
929.28922,1.892036475,30.701,2.3766,1.123203728,1040.1808,3
968.13726,1.887539078,30.799,6.4509,1.123212884,1067.9147,3
921.20098,1.884932791,35.582,6.6272,1.123236241,1052.4896,3
917.15687,1.89351351,34.815,0.0416,1.123265302,1046.8806,3
905.02451,1.884243659,36.897,8.4793,1.123416346,1034.4158,3
947.30392,1.88789694,31.282,11.5298,1.12341968,1085.4432,4
933.94608,1.883950174,33.183,1.7831,1.123421564,1069.7065,3
910.41667,1.887384134,32.81,9.0448,1.12344584,1041.1156,3
927.94118,1.894104917,30.635,7.7971,1.123460106,1060.1243,3
925.85785,1.890241888,32.081,11.252,1.123471574,1055.7617,3
935.29412,1.891806086,31.566,13.466,1.123476894,1057.0081,3
901.71569,1.890618874,36.108,3.1562,1.123476926,1045.7899,3
921.20098,1.884234926,35.385,2.191,1.123479185,1051.7106,3
915.80883,1.887914574,32.355,2.6618,1.123501722,1048.9061,3
959.43628,1.896764149,30.52,1.9654,1.123504064,1059.6569,4
928.55392,1.88426718,34.656,0.836,1.123510058,1058.3324,3
952.69608,1.887572662,31.835,7.1922,1.12351904,1084.7422,4
949.38726,1.884284397,32.235,10.496,1.123606972,1063.8637,3
930.51471,1.887822826,34.563,13.373,1.123654547,1061.6045,3
946.69118,1.887675921,30.953,3.0763,1.12367049,1086.0665,4
917.76961,1.883951073,39.072,2.139,1.123780258,1041.1935,3
929.90196,1.894296864,31.073,5.9352,1.123878851,1057.7093,3
921.81373,1.890843105,30.783,11.3721,1.123884167,1045.634,3
911.76471,1.894703672,35.308,4.8419,1.12389329,1050.9316,3
955.39216,1.879320192,35.905,5.9844,1.123921192,1074.3029,3
943.25981,1.884025316,33.095,5.7353,1.123995126,1069.0054,3
940.68628,1.892347372,31.342,4.2785,1.124004182,1072.589,3
961.39706,1.899008823,30.011,1.805,1.124006752,1063.1625,4
975.4902,1.882343941,34.229,1.4108,1.124057573,1080.5352,3
914.46079,1.890948846,31.851,3.1452,1.124172512,1048.4386,3
960.04902,1.897764245,30.52,1.8844,1.124240774,1067.9147,4
919.85294,1.89978828,25.803,9.2496,1.124245704,1035.7402,4
919.85294,1.889882869,32.591,1.8565,1.124269892,1046.9585,3
927.94118,1.888703782,34.043,11.181,1.124273365,1063.7079,3
920.46569,1.885414117,34.289,10.9062,1.124278945,1040.1029,3
921.81373,1.888093641,33.183,7.8781,1.124295609,1060.7475,3
923.16177,1.887643485,32.832,2.7007,1.124303551,1057.943,3
944.60785,1.892254627,28.46,6.3496,1.124361816,1058.4103,3
925.85785,1.890245124,30.52,3.3801,1.124365875,1045.634,3
962.7451,1.891943997,29.507,16.276,1.124426403,1072.6669,4
927.94118,1.881349809,25.151,5.1293,1.124513163,1070.2519,4
927.20588,1.88456468,38.661,1.8937,1.124524908,1050.542,3
